timestep_time,vehicle_angle,vehicle_id,vehicle_lane,vehicle_pos,vehicle_slope,vehicle_speed,vehicle_type,vehicle_x,vehicle_y
114.21,48.65,veh8,282710655#1_0,108.29,0.00,20.83,veh_passenger,961.31,793.97
114.22,119.07,veh12,217102121_0,439.33,0.00,14.54,veh_passenger,1518.62,556.32
114.22,52.95,veh13,282710655#1_0,78.00,0.00,18.69,veh_passenger,937.53,775.23
114.22,48.65,veh8,282710655#1_0,108.50,0.00,20.83,veh_passenger,961.46,794.10
114.23,119.07,veh12,217102121_0,439.47,0.00,14.54,veh_passenger,1518.75,556.25
114.23,52.95,veh13,282710655#1_0,78.19,0.00,18.70,veh_passenger,937.68,775.34
114.23,48.65,veh8,282710655#1_0,108.70,0.00,20.83,veh_passenger,961.62,794.24
114.24,119.07,veh12,217102121_0,439.62,0.00,14.54,veh_passenger,1518.88,556.18
114.24,52.95,veh13,282710655#1_0,78.37,0.00,18.72,veh_passenger,937.83,775.45
114.24,48.65,veh8,282710655#1_0,108.91,0.00,20.83,veh_passenger,961.78,794.38
114.25,119.07,veh12,217102121_0,439.76,0.00,14.54,veh_passenger,1519.01,556.11
114.25,52.95,veh13,282710655#1_0,78.56,0.00,18.74,veh_passenger,937.98,775.57
114.25,48.65,veh8,282710655#1_0,109.12,0.00,20.83,veh_passenger,961.93,794.52
114.26,119.07,veh12,217102121_0,439.91,0.00,14.54,veh_passenger,1519.13,556.04
114.26,52.95,veh13,282710655#1_0,78.75,0.00,18.76,veh_passenger,938.13,775.68
114.26,48.65,veh8,282710655#1_0,109.33,0.00,20.83,veh_passenger,962.09,794.65
114.27,119.07,veh12,217102121_0,440.05,0.00,14.54,veh_passenger,1519.26,555.97
114.27,52.95,veh13,282710655#1_0,78.94,0.00,18.78,veh_passenger,938.28,775.79
114.27,48.65,veh8,282710655#1_0,109.54,0.00,20.83,veh_passenger,962.25,794.79
114.28,119.07,veh12,217102121_0,440.20,0.00,14.54,veh_passenger,1519.39,555.90
114.28,52.95,veh13,282710655#1_0,79.12,0.00,18.80,veh_passenger,938.43,775.91
114.28,48.65,veh8,282710655#1_0,109.75,0.00,20.84,veh_passenger,962.40,794.93
114.29,119.07,veh12,217102121_0,440.34,0.00,14.53,veh_passenger,1519.51,555.83
114.29,52.95,veh13,282710655#1_0,79.31,0.00,18.82,veh_passenger,938.58,776.02
114.29,48.65,veh8,282710655#1_0,109.95,0.00,20.83,veh_passenger,962.56,795.07
114.30,119.07,veh12,217102121_0,440.49,0.00,14.54,veh_passenger,1519.64,555.76
114.30,52.95,veh13,282710655#1_0,79.50,0.00,18.84,veh_passenger,938.73,776.13
114.30,48.65,veh8,282710655#1_0,110.16,0.00,20.84,veh_passenger,962.72,795.21
114.31,119.07,veh12,217102121_0,440.64,0.00,14.53,veh_passenger,1519.77,555.69
114.31,52.95,veh13,282710655#1_0,79.69,0.00,18.86,veh_passenger,938.88,776.25
114.31,48.65,veh8,282710655#1_0,110.37,0.00,20.83,veh_passenger,962.87,795.34
114.32,119.07,veh12,217102121_0,440.78,0.00,14.54,veh_passenger,1519.89,555.62
114.32,52.95,veh13,282710655#1_0,79.88,0.00,18.88,veh_passenger,939.03,776.36
114.32,48.65,veh8,282710655#1_0,110.58,0.00,20.83,veh_passenger,963.03,795.48
114.33,119.07,veh12,217102121_0,440.93,0.00,14.53,veh_passenger,1520.02,555.55
114.33,52.95,veh13,282710655#1_0,80.07,0.00,18.90,veh_passenger,939.18,776.47
114.33,48.42,veh8,282710655#1_0,110.79,0.00,20.84,veh_passenger,963.17,795.63
114.34,119.07,veh12,217102121_0,441.07,0.00,14.53,veh_passenger,1520.15,555.48
114.34,52.95,veh13,282710655#1_0,80.26,0.00,18.92,veh_passenger,939.34,776.59
114.34,48.14,veh8,282710655#1_0,111.00,0.00,20.84,veh_passenger,963.31,795.79
114.35,119.07,veh12,217102121_0,441.22,0.00,14.54,veh_passenger,1520.28,555.41
114.35,52.95,veh13,282710655#1_0,80.45,0.00,18.94,veh_passenger,939.49,776.70
114.35,47.87,veh8,282710655#1_0,111.20,0.00,20.83,veh_passenger,963.45,795.94
114.36,119.07,veh12,217102121_0,441.36,0.00,14.54,veh_passenger,1520.40,555.33
114.36,52.95,veh13,282710655#1_0,80.64,0.00,18.96,veh_passenger,939.64,776.82
114.36,47.59,veh8,282710655#1_0,111.41,0.00,20.83,veh_passenger,963.59,796.10
114.37,119.07,veh12,217102121_0,441.51,0.00,14.54,veh_passenger,1520.53,555.26
114.37,52.95,veh13,282710655#1_0,80.83,0.00,18.98,veh_passenger,939.79,776.93
114.37,47.32,veh8,282710655#1_0,111.62,0.00,20.83,veh_passenger,963.73,796.25
114.38,119.07,veh12,217102121_0,441.65,0.00,14.54,veh_passenger,1520.66,555.19
114.38,52.95,veh13,282710655#1_0,81.02,0.00,19.00,veh_passenger,939.94,777.04
114.38,47.04,veh8,282710655#1_0,111.83,0.00,20.84,veh_passenger,963.87,796.41
114.39,119.07,veh12,217102121_0,441.80,0.00,14.54,veh_passenger,1520.78,555.12
114.39,52.95,veh13,282710655#1_0,81.21,0.00,19.02,veh_passenger,940.09,777.16
114.39,46.76,veh8,282710655#1_0,112.04,0.00,20.84,veh_passenger,964.01,796.56
114.40,119.07,veh12,217102121_0,441.94,0.00,14.53,veh_passenger,1520.91,555.05
114.40,52.95,veh13,282710655#1_0,81.40,0.00,19.04,veh_passenger,940.24,777.27
114.40,46.49,veh8,282710655#1_0,112.25,0.00,20.83,veh_passenger,964.15,796.72
114.41,119.07,veh12,217102121_0,442.09,0.00,14.54,veh_passenger,1521.04,554.98
114.41,52.95,veh13,282710655#1_0,81.59,0.00,19.06,veh_passenger,940.40,777.39
114.41,46.21,veh8,282710655#1_0,112.45,0.00,20.84,veh_passenger,964.29,796.87
114.42,119.07,veh12,217102121_0,442.23,0.00,14.53,veh_passenger,1521.17,554.91
114.42,52.95,veh13,282710655#1_0,81.78,0.00,19.08,veh_passenger,940.55,777.50
114.42,45.94,veh8,282710655#1_0,112.66,0.00,20.84,veh_passenger,964.43,797.03
114.43,119.07,veh12,217102121_0,442.38,0.00,14.54,veh_passenger,1521.29,554.84
114.43,52.95,veh13,282710655#1_0,81.97,0.00,19.10,veh_passenger,940.70,777.62
114.43,45.66,veh8,282710655#1_0,112.87,0.00,20.83,veh_passenger,964.56,797.18
114.44,119.07,veh12,217102121_0,442.53,0.00,14.54,veh_passenger,1521.42,554.77
114.44,52.95,veh13,282710655#1_0,82.16,0.00,19.12,veh_passenger,940.85,777.73
114.44,45.38,veh8,282710655#1_0,113.08,0.00,20.83,veh_passenger,964.70,797.34
114.45,119.07,veh12,217102121_0,442.67,0.00,14.53,veh_passenger,1521.55,554.70
114.45,52.95,veh13,282710655#1_0,82.35,0.00,19.15,veh_passenger,941.01,777.85
114.45,45.11,veh8,282710655#1_0,113.29,0.00,20.83,veh_passenger,964.84,797.49
114.46,119.07,veh12,217102121_0,442.82,0.00,14.53,veh_passenger,1521.67,554.63
114.46,52.95,veh13,282710655#1_0,82.54,0.00,19.17,veh_passenger,941.16,777.96
114.46,44.83,veh8,282710655#1_0,113.50,0.00,20.83,veh_passenger,964.98,797.64
114.47,119.07,veh12,217102121_0,442.96,0.00,14.53,veh_passenger,1521.80,554.56
114.47,52.95,veh13,282710655#1_0,82.73,0.00,19.19,veh_passenger,941.31,778.08
114.47,44.56,veh8,282710655#1_0,113.70,0.00,20.84,veh_passenger,965.12,797.80
114.48,119.07,veh12,217102121_0,443.11,0.00,14.54,veh_passenger,1521.93,554.49
114.48,52.95,veh13,282710655#1_0,82.93,0.00,19.20,veh_passenger,941.47,778.20
114.48,44.28,veh8,282710655#1_0,113.91,0.00,20.83,veh_passenger,965.26,797.95
114.49,119.07,veh12,217102121_0,443.25,0.00,14.54,veh_passenger,1522.05,554.42
114.49,52.95,veh13,282710655#1_0,83.12,0.00,19.22,veh_passenger,941.62,778.31
114.49,44.00,veh8,282710655#1_0,114.12,0.00,20.83,veh_passenger,965.40,798.11
114.50,119.07,veh12,217102121_0,443.40,0.00,14.54,veh_passenger,1522.18,554.35
114.50,52.95,veh13,282710655#1_0,83.31,0.00,19.24,veh_passenger,941.77,778.43
114.50,43.73,veh8,282710655#1_0,114.33,0.00,20.83,veh_passenger,965.54,798.26
114.51,119.07,veh12,217102121_0,443.54,0.00,14.53,veh_passenger,1522.31,554.28
114.51,52.95,veh13,282710655#1_0,83.50,0.00,19.26,veh_passenger,941.93,778.54
114.51,43.45,veh8,282710655#1_0,114.54,0.00,20.83,veh_passenger,965.68,798.42
114.52,119.07,veh12,217102121_0,443.69,0.00,14.53,veh_passenger,1522.44,554.20
114.52,52.95,veh13,282710655#1_0,83.70,0.00,19.29,veh_passenger,942.08,778.66
114.52,43.18,veh8,282710655#1_0,114.75,0.00,20.83,veh_passenger,965.82,798.57
114.53,119.07,veh12,217102121_0,443.83,0.00,14.53,veh_passenger,1522.56,554.13
114.53,52.95,veh13,282710655#1_0,83.89,0.00,19.31,veh_passenger,942.24,778.78
114.53,42.90,veh8,282710655#1_0,114.95,0.00,20.83,veh_passenger,965.96,798.73
114.54,119.07,veh12,217102121_0,443.98,0.00,14.53,veh_passenger,1522.69,554.06
114.54,52.95,veh13,282710655#1_0,84.08,0.00,19.33,veh_passenger,942.39,778.89
114.54,42.62,veh8,282710655#1_0,115.16,0.00,20.83,veh_passenger,966.10,798.88
114.55,119.07,veh12,217102121_0,444.12,0.00,14.53,veh_passenger,1522.82,553.99
114.55,52.95,veh13,282710655#1_0,84.28,0.00,19.35,veh_passenger,942.54,779.01
114.55,42.35,veh8,282710655#1_0,115.37,0.00,20.84,veh_passenger,966.24,799.04
114.56,119.07,veh12,217102121_0,444.27,0.00,14.54,veh_passenger,1522.94,553.92
114.56,52.95,veh13,282710655#1_0,84.47,0.00,19.37,veh_passenger,942.70,779.13
114.56,42.07,veh8,282710655#1_0,115.58,0.00,20.83,veh_passenger,966.38,799.19
114.57,119.07,veh12,217102121_0,444.41,0.00,14.54,veh_passenger,1523.07,553.85
114.57,52.95,veh13,282710655#1_0,84.66,0.00,19.39,veh_passenger,942.85,779.24
114.57,42.04,veh8,282710655#1_0,115.79,0.00,20.84,veh_passenger,966.52,799.35
114.58,119.07,veh12,217102121_0,444.56,0.00,14.54,veh_passenger,1523.20,553.78
114.58,52.95,veh13,282710655#1_0,84.86,0.00,19.41,veh_passenger,943.01,779.36
114.58,42.04,veh8,282710655#1_0,116.00,0.00,20.84,veh_passenger,966.66,799.50
114.59,119.07,veh12,217102121_0,444.71,0.00,14.53,veh_passenger,1523.33,553.71
114.59,52.95,veh13,282710655#1_0,85.05,0.00,19.42,veh_passenger,943.16,779.48
114.59,42.04,veh8,282710655#1_0,116.20,0.00,20.84,veh_passenger,966.80,799.66
114.60,119.07,veh12,217102121_0,444.85,0.00,14.54,veh_passenger,1523.45,553.64
114.60,52.95,veh13,282710655#1_0,85.25,0.00,19.45,veh_passenger,943.32,779.59
114.60,42.04,veh8,282710655#1_0,116.41,0.00,20.84,veh_passenger,966.94,799.81
114.61,119.07,veh12,217102121_0,445.00,0.00,14.54,veh_passenger,1523.58,553.57
114.61,52.95,veh13,282710655#1_0,85.44,0.00,19.46,veh_passenger,943.47,779.71
114.61,42.04,veh8,282710655#1_0,116.62,0.00,20.84,veh_passenger,967.08,799.97
114.62,119.07,veh12,217102121_0,445.14,0.00,14.54,veh_passenger,1523.71,553.50
114.62,52.95,veh13,282710655#1_0,85.64,0.00,19.48,veh_passenger,943.63,779.83
114.62,42.04,veh8,282710655#1_0,116.83,0.00,20.83,veh_passenger,967.22,800.12
114.63,119.07,veh12,217102121_0,445.29,0.00,14.54,veh_passenger,1523.83,553.43
114.63,52.95,veh13,282710655#1_0,85.83,0.00,19.50,veh_passenger,943.78,779.95
114.63,42.04,veh8,282710655#1_0,117.04,0.00,20.83,veh_passenger,967.35,800.28
114.64,119.07,veh12,217102121_0,445.43,0.00,14.53,veh_passenger,1523.96,553.36
114.64,52.95,veh13,282710655#1_0,86.03,0.00,19.52,veh_passenger,943.94,780.06
114.64,42.04,veh8,282710655#1_0,117.25,0.00,20.84,veh_passenger,967.49,800.43
114.65,119.07,veh12,217102121_0,445.58,0.00,14.54,veh_passenger,1524.09,553.29
114.65,52.95,veh13,282710655#1_0,86.22,0.00,19.53,veh_passenger,944.10,780.18
114.65,42.04,veh8,282710655#1_0,117.45,0.00,20.83,veh_passenger,967.63,800.58
114.66,119.07,veh12,217102121_0,445.72,0.00,14.53,veh_passenger,1524.21,553.22
114.66,52.95,veh13,282710655#1_0,86.42,0.00,19.55,veh_passenger,944.25,780.30
114.66,42.04,veh8,282710655#1_0,117.66,0.00,20.83,veh_passenger,967.77,800.74
114.67,119.07,veh12,217102121_0,445.87,0.00,14.54,veh_passenger,1524.34,553.15
114.67,52.95,veh13,282710655#1_0,86.61,0.00,19.58,veh_passenger,944.41,780.42
114.67,42.04,veh8,282710655#1_0,117.87,0.00,20.83,veh_passenger,967.91,800.89
114.68,119.07,veh12,217102121_0,446.01,0.00,14.54,veh_passenger,1524.47,553.07
114.68,52.95,veh13,282710655#1_0,86.81,0.00,19.60,veh_passenger,944.57,780.54
114.68,42.04,veh8,282710655#1_0,118.08,0.00,20.83,veh_passenger,968.05,801.05
114.69,119.07,veh12,217102121_0,446.16,0.00,14.53,veh_passenger,1524.60,553.00
114.69,52.95,veh13,282710655#1_0,87.01,0.00,19.63,veh_passenger,944.72,780.65
114.69,42.04,veh8,282710655#1_0,118.29,0.00,20.83,veh_passenger,968.19,801.20
114.70,119.07,veh12,217102121_0,446.30,0.00,14.54,veh_passenger,1524.72,552.93
114.70,52.95,veh13,282710655#1_0,87.20,0.00,19.65,veh_passenger,944.88,780.77
114.70,42.04,veh8,282710655#1_0,118.50,0.00,20.83,veh_passenger,968.33,801.36
114.71,119.07,veh12,217102121_0,446.45,0.00,14.53,veh_passenger,1524.85,552.86
114.71,52.95,veh13,282710655#1_0,87.40,0.00,19.66,veh_passenger,945.04,780.89
114.71,42.04,veh8,282710655#1_0,118.70,0.00,20.83,veh_passenger,968.47,801.51
114.72,119.07,veh12,217102121_0,446.60,0.00,14.54,veh_passenger,1524.98,552.79
114.72,52.95,veh13,282710655#1_0,87.60,0.00,19.68,veh_passenger,945.19,781.01
114.72,42.04,veh8,282710655#1_0,118.91,0.00,20.83,veh_passenger,968.61,801.67
114.73,119.07,veh12,217102121_0,446.74,0.00,14.54,veh_passenger,1525.10,552.72
114.73,52.95,veh13,282710655#1_0,87.79,0.00,19.70,veh_passenger,945.35,781.13
114.73,42.04,veh8,282710655#1_0,119.12,0.00,20.83,veh_passenger,968.75,801.82
114.74,119.07,veh12,217102121_0,446.89,0.00,14.54,veh_passenger,1525.23,552.65
114.74,52.95,veh13,282710655#1_0,87.99,0.00,19.73,veh_passenger,945.51,781.25
114.74,42.04,veh8,282710655#1_0,119.33,0.00,20.83,veh_passenger,968.89,801.98
114.75,119.07,veh12,217102121_0,447.03,0.00,14.54,veh_passenger,1525.36,552.58
114.75,52.95,veh13,282710655#1_0,88.19,0.00,19.75,veh_passenger,945.66,781.37
114.75,42.04,veh8,282710655#1_0,119.54,0.00,20.83,veh_passenger,969.03,802.13
114.76,119.07,veh12,217102121_0,447.18,0.00,14.54,veh_passenger,1525.49,552.51
114.76,52.95,veh13,282710655#1_0,88.39,0.00,19.77,veh_passenger,945.82,781.48
114.76,42.04,veh8,282710655#1_0,119.75,0.00,20.83,veh_passenger,969.17,802.29
114.77,119.07,veh12,217102121_0,447.32,0.00,14.54,veh_passenger,1525.61,552.44
114.77,52.95,veh13,282710655#1_0,88.58,0.00,19.79,veh_passenger,945.98,781.60
114.77,42.04,veh8,282710655#1_0,119.95,0.00,20.83,veh_passenger,969.31,802.44
114.78,119.06,veh12,217102121_0,447.47,0.00,14.53,veh_passenger,1525.74,552.37
114.78,52.95,veh13,282710655#1_0,88.78,0.00,19.81,veh_passenger,946.14,781.72
114.78,42.04,veh8,282710655#1_0,120.16,0.00,20.84,veh_passenger,969.45,802.60
114.79,119.01,veh12,217102121_0,447.61,0.00,14.54,veh_passenger,1525.87,552.30
114.79,52.95,veh13,282710655#1_0,88.98,0.00,19.83,veh_passenger,946.30,781.84
114.79,42.04,veh8,282710655#1_0,120.37,0.00,20.83,veh_passenger,969.59,802.75
114.80,118.97,veh12,217102121_0,447.76,0.00,14.54,veh_passenger,1526.00,552.23
114.80,52.95,veh13,282710655#1_0,89.18,0.00,19.84,veh_passenger,946.46,781.96
114.80,42.04,veh8,282710655#1_0,120.58,0.00,20.84,veh_passenger,969.73,802.91
114.81,118.93,veh12,217102121_0,447.90,0.00,14.53,veh_passenger,1526.13,552.17
114.81,52.95,veh13,282710655#1_0,89.38,0.00,19.86,veh_passenger,946.61,782.08
114.81,42.04,veh8,282710655#1_0,120.79,0.00,20.84,veh_passenger,969.87,803.06
114.82,118.89,veh12,217102121_0,448.05,0.00,14.54,veh_passenger,1526.26,552.10
114.82,52.95,veh13,282710655#1_0,89.58,0.00,19.88,veh_passenger,946.77,782.20
114.82,42.04,veh8,282710655#1_0,121.00,0.00,20.83,veh_passenger,970.01,803.22
114.83,118.85,veh12,217102121_0,448.19,0.00,14.54,veh_passenger,1526.38,552.03
114.83,52.95,veh13,282710655#1_0,89.77,0.00,19.90,veh_passenger,946.93,782.32
114.83,42.04,veh8,282710655#1_0,121.20,0.00,20.84,veh_passenger,970.14,803.37
114.84,118.80,veh12,217102121_0,448.34,0.00,14.54,veh_passenger,1526.51,551.96
114.84,52.95,veh13,282710655#1_0,89.97,0.00,19.92,veh_passenger,947.09,782.44
114.84,41.44,veh8,282710655#1_0,121.41,0.00,20.83,veh_passenger,970.24,803.55
114.85,118.76,veh12,217102121_0,448.49,0.00,14.54,veh_passenger,1526.64,551.90
114.85,52.95,veh13,282710655#1_0,90.17,0.00,19.94,veh_passenger,947.25,782.56
114.85,40.55,veh8,282710655#1_0,121.62,0.00,20.84,veh_passenger,970.31,803.75
114.86,118.72,veh12,217102121_0,448.63,0.00,14.53,veh_passenger,1526.77,551.83
114.86,52.95,veh13,282710655#1_0,90.37,0.00,19.96,veh_passenger,947.41,782.68
114.86,39.66,veh8,282710655#1_0,121.83,0.00,20.84,veh_passenger,970.38,803.94
114.87,118.68,veh12,217102121_0,448.78,0.00,14.54,veh_passenger,1526.90,551.76
114.87,52.95,veh13,282710655#1_0,90.57,0.00,19.97,veh_passenger,947.57,782.80
114.87,38.76,veh8,282710655#1_0,122.04,0.00,20.83,veh_passenger,970.46,804.14
114.88,118.63,veh12,217102121_0,448.92,0.00,14.53,veh_passenger,1527.03,551.70
114.88,52.95,veh13,282710655#1_0,90.77,0.00,20.00,veh_passenger,947.73,782.92
114.88,37.86,veh8,282710655#1_0,122.25,0.00,20.83,veh_passenger,970.53,804.33
114.89,118.59,veh12,217102121_0,449.07,0.00,14.54,veh_passenger,1527.16,551.63
114.89,52.95,veh13,282710655#1_0,90.97,0.00,20.02,veh_passenger,947.89,783.04
114.89,36.96,veh8,282710655#1_0,122.45,0.00,20.83,veh_passenger,970.60,804.53
114.90,118.55,veh12,217102121_0,449.21,0.00,14.54,veh_passenger,1527.29,551.56
114.90,52.95,veh13,282710655#1_0,91.17,0.00,20.04,veh_passenger,948.05,783.16
114.90,36.05,veh8,282710655#1_0,122.66,0.00,20.84,veh_passenger,970.67,804.72
114.91,118.51,veh12,217102121_0,449.36,0.00,14.54,veh_passenger,1527.41,551.49
114.91,52.95,veh13,282710655#1_0,91.37,0.00,20.06,veh_passenger,948.21,783.29
114.91,35.14,veh8,282710655#1_0,122.87,0.00,20.83,veh_passenger,970.75,804.92
114.92,118.47,veh12,217102121_0,449.50,0.00,14.54,veh_passenger,1527.54,551.43
114.92,52.95,veh13,282710655#1_0,91.57,0.00,20.09,veh_passenger,948.37,783.41
114.92,34.23,veh8,282710655#1_0,123.08,0.00,20.83,veh_passenger,970.82,805.11
114.93,118.42,veh12,217102121_0,449.65,0.00,14.54,veh_passenger,1527.67,551.36
114.93,52.95,veh13,282710655#1_0,91.78,0.00,20.11,veh_passenger,948.53,783.53
114.93,33.32,veh8,282710655#1_0,123.29,0.00,20.84,veh_passenger,970.89,805.31
114.94,118.38,veh12,217102121_0,449.79,0.00,14.53,veh_passenger,1527.80,551.29
114.94,52.95,veh13,282710655#1_0,91.98,0.00,20.13,veh_passenger,948.69,783.65
114.94,32.40,veh8,282710655#1_0,123.50,0.00,20.84,veh_passenger,970.96,805.51
114.95,118.34,veh12,217102121_0,449.94,0.00,14.54,veh_passenger,1527.93,551.22
114.95,52.95,veh13,282710655#1_0,92.18,0.00,20.15,veh_passenger,948.85,783.77
114.95,31.49,veh8,282710655#1_0,123.70,0.00,20.84,veh_passenger,971.04,805.70
114.96,118.30,veh12,217102121_0,450.08,0.00,14.54,veh_passenger,1528.06,551.16
114.96,52.95,veh13,282710655#1_0,92.38,0.00,20.17,veh_passenger,949.01,783.89
114.96,30.57,veh8,282710655#1_0,123.91,0.00,20.83,veh_passenger,971.11,805.90
114.97,118.25,veh12,217102121_0,450.23,0.00,14.54,veh_passenger,1528.19,551.09
114.97,52.95,veh13,282710655#1_0,92.58,0.00,20.19,veh_passenger,949.17,784.01
114.97,29.66,veh8,282710655#1_0,124.12,0.00,20.83,veh_passenger,971.18,806.09
114.98,118.21,veh12,217102121_0,450.38,0.00,14.54,veh_passenger,1528.32,551.02
114.98,52.95,veh13,282710655#1_0,92.78,0.00,20.20,veh_passenger,949.33,784.13
114.98,28.74,veh8,282710655#1_0,124.33,0.00,20.83,veh_passenger,971.25,806.29
114.99,118.17,veh12,217102121_0,450.52,0.00,14.54,veh_passenger,1528.45,550.95
114.99,52.95,veh13,282710655#1_0,92.99,0.00,20.23,veh_passenger,949.49,784.26
114.99,27.83,veh8,282710655#1_0,124.54,0.00,20.83,veh_passenger,971.33,806.48
115.00,118.13,veh12,217102121_0,450.67,0.00,14.54,veh_passenger,1528.57,550.89
115.00,52.95,veh13,282710655#1_0,93.19,0.00,20.25,veh_passenger,949.66,784.38
115.00,26.92,veh8,282710655#1_0,124.75,0.00,20.83,veh_passenger,971.40,806.68
115.01,118.09,veh12,217102121_0,450.81,0.00,14.54,veh_passenger,1528.70,550.82
115.01,52.95,veh13,282710655#1_0,93.39,0.00,20.27,veh_passenger,949.82,784.50
115.01,26.01,veh8,282710655#1_0,124.95,0.00,20.83,veh_passenger,971.47,806.87
115.02,118.04,veh12,217102121_0,450.96,0.00,14.54,veh_passenger,1528.83,550.75
115.02,52.95,veh13,282710655#1_0,93.59,0.00,20.29,veh_passenger,949.98,784.62
115.02,25.11,veh8,282710655#1_0,125.16,0.00,20.83,veh_passenger,971.54,807.07
115.03,118.00,veh12,217102121_0,451.10,0.00,14.54,veh_passenger,1528.96,550.68
115.03,52.95,veh13,282710655#1_0,93.80,0.00,20.31,veh_passenger,950.14,784.75
115.03,24.20,veh8,282710655#1_0,125.37,0.00,20.84,veh_passenger,971.62,807.26
115.04,117.96,veh12,217102121_0,451.25,0.00,14.54,veh_passenger,1529.09,550.62
115.04,52.95,veh13,282710655#1_0,94.00,0.00,20.33,veh_passenger,950.30,784.87
115.04,23.31,veh8,282710655#1_0,125.58,0.00,20.84,veh_passenger,971.69,807.46
115.05,117.92,veh12,217102121_0,451.39,0.00,14.53,veh_passenger,1529.22,550.55
115.05,52.95,veh13,282710655#1_0,94.20,0.00,20.34,veh_passenger,950.47,784.99
115.05,22.41,veh8,282710655#1_0,125.79,0.00,20.84,veh_passenger,971.76,807.65
115.06,117.87,veh12,217102121_0,451.54,0.00,14.54,veh_passenger,1529.35,550.48
115.06,52.95,veh13,282710655#1_0,94.41,0.00,20.37,veh_passenger,950.63,785.11
115.06,21.52,veh8,282710655#1_0,126.00,0.00,20.83,veh_passenger,971.83,807.85
115.07,117.83,veh12,217102121_0,451.68,0.00,14.54,veh_passenger,1529.48,550.41
115.07,52.95,veh13,282710655#1_0,94.61,0.00,20.39,veh_passenger,950.79,785.24
115.07,20.63,veh8,282710655#1_0,126.20,0.00,20.83,veh_passenger,971.90,808.04
115.08,117.79,veh12,217102121_0,451.83,0.00,14.54,veh_passenger,1529.60,550.35
115.08,52.95,veh13,282710655#1_0,94.82,0.00,20.41,veh_passenger,950.96,785.36
115.08,20.34,veh8,282710655#1_0,126.41,0.00,20.83,veh_passenger,971.98,808.24
115.09,117.75,veh12,217102121_0,451.97,0.00,14.54,veh_passenger,1529.73,550.28
115.09,52.95,veh13,282710655#1_0,95.02,0.00,20.43,veh_passenger,951.12,785.48
115.09,20.34,veh8,282710655#1_0,126.62,0.00,20.83,veh_passenger,972.05,808.44
115.10,117.71,veh12,217102121_0,452.12,0.00,14.54,veh_passenger,1529.86,550.21
115.10,52.95,veh13,282710655#1_0,95.22,0.00,20.45,veh_passenger,951.28,785.61
115.10,20.34,veh8,282710655#1_0,126.83,0.00,20.84,veh_passenger,972.12,808.63
115.11,117.66,veh12,217102121_0,452.27,0.00,14.53,veh_passenger,1529.99,550.15
115.11,52.95,veh13,282710655#1_0,95.43,0.00,20.47,veh_passenger,951.44,785.73
115.11,20.34,veh8,282710655#1_0,127.04,0.00,20.84,veh_passenger,972.19,808.83
115.12,117.62,veh12,217102121_0,452.41,0.00,14.54,veh_passenger,1530.12,550.08
115.12,52.95,veh13,282710655#1_0,95.63,0.00,20.50,veh_passenger,951.61,785.85
115.12,20.34,veh8,282710655#1_0,127.25,0.00,20.83,veh_passenger,972.27,809.02
115.13,117.62,veh12,217102121_0,452.56,0.00,14.54,veh_passenger,1530.25,550.01
115.13,52.95,veh13,282710655#1_0,95.84,0.00,20.51,veh_passenger,951.77,785.98
115.13,20.34,veh8,282710655#1_0,127.45,0.00,20.84,veh_passenger,972.34,809.22
115.14,117.62,veh12,217102121_0,452.70,0.00,14.53,veh_passenger,1530.38,549.94
115.14,52.95,veh13,282710655#1_0,96.04,0.00,20.53,veh_passenger,951.94,786.10
115.14,20.34,veh8,282710655#1_0,127.66,0.00,20.84,veh_passenger,972.41,809.41
115.15,117.62,veh12,217102121_0,452.85,0.00,14.53,veh_passenger,1530.51,549.88
115.15,52.95,veh13,282710655#1_0,96.25,0.00,20.55,veh_passenger,952.10,786.22
115.15,20.34,veh8,282710655#1_0,127.87,0.00,20.84,veh_passenger,972.48,809.61
115.16,117.62,veh12,217102121_0,452.99,0.00,14.54,veh_passenger,1530.64,549.81
115.16,52.95,veh13,282710655#1_0,96.46,0.00,20.57,veh_passenger,952.26,786.35
115.16,20.34,veh8,282710655#1_0,128.08,0.00,20.84,veh_passenger,972.56,809.80
115.17,117.62,veh12,217102121_0,453.14,0.00,14.54,veh_passenger,1530.76,549.74
115.17,52.95,veh13,282710655#1_0,96.66,0.00,20.59,veh_passenger,952.43,786.47
115.17,20.34,veh8,282710655#1_0,128.29,0.00,20.84,veh_passenger,972.63,810.00
115.18,117.62,veh12,217102121_0,453.28,0.00,14.54,veh_passenger,1530.89,549.67
115.18,52.95,veh13,282710655#1_0,96.87,0.00,20.62,veh_passenger,952.59,786.60
115.18,20.34,veh8,282710655#1_0,128.50,0.00,20.83,veh_passenger,972.70,810.19
115.19,117.62,veh12,217102121_0,453.43,0.00,14.54,veh_passenger,1531.02,549.61
115.19,52.95,veh13,282710655#1_0,97.07,0.00,20.64,veh_passenger,952.76,786.72
115.19,20.34,veh8,282710655#1_0,128.70,0.00,20.83,veh_passenger,972.77,810.39
115.20,117.62,veh12,217102121_0,453.57,0.00,14.53,veh_passenger,1531.15,549.54
115.20,52.95,veh13,282710655#1_0,97.28,0.00,20.66,veh_passenger,952.92,786.84
115.20,20.34,veh8,282710655#1_0,128.91,0.00,20.83,veh_passenger,972.85,810.58
